symbol,chembl_id,name,selectivity_class,max_phase,ontarget_ic50_q1,ontarget_n,gene_id,reason_included,lspci_id
MAP3K2,CHEMBL1421,DASATINIB,Other,4,630,2,10746,clinical,96483
MAP3K2,CHEMBL502835,NINTEDANIB,Other,4,382,2,10746,clinical,97329
MAP3K2,CHEMBL608533,MIDOSTAURIN,Poly-selective,4,140,3,10746,clinical,98595
MAP3K2,CHEMBL3301622,GILTERITINIB,Unknown,4,536,1,10746,clinical,101355
PLK2,CHEMBL288441,BOSUTINIB,Other,4,960,1,10769,clinical,90932
NEK6,CHEMBL1287853,FEDRATINIB,Unknown,4,120,1,10783,clinical,97675
TLK2,CHEMBL535,SUNITINIB,Other,4,330,3,11011,clinical,81903
RIPK3,CHEMBL1289601,LENVATINIB,Unknown,4,316,1,11035,clinical,85688
RIPK3,CHEMBL2028663,DABRAFENIB,Unknown,4,283,1,11035,clinical,86423
RIPK3,CHEMBL1873475,IBRUTINIB,Unknown,4,85,1,11035,clinical,89596
RIPK3,CHEMBL1946170,REGORAFENIB,Unknown,4,368,1,11035,clinical,89597
RIPK3,CHEMBL3301612,ENCORAFENIB,Unknown,4,967,1,11035,clinical,98319
RIPK3,CHEMBL1171837,PONATINIB,Unknown,4,23,1,11035,clinical,101419
CIT,CHEMBL553,ERLOTINIB,Poly-selective,4,680,3,11113,clinical,55022
CIT,CHEMBL558752,RAF-265,Semi-selective,2,87,3,11113,selectivity,83951
CIT,CHEMBL3301610,ABEMACICLIB,Other,4,798,1,11113,clinical,94539
MAP4K5,CHEMBL1289926,AXITINIB,Poly-selective,4,401,3,11183,clinical,72090
MAP4K5,CHEMBL535,SUNITINIB,Poly-selective,4,41,7,11183,clinical,81903
MAP4K5,CHEMBL24828,VANDETANIB,Poly-selective,4,450,5,11183,clinical,82962
MAP4K5,CHEMBL601719,CRIZOTINIB,Semi-selective,4,47.5,4,11183,clinical,87732
MAP4K5,CHEMBL491473,CEDIRANIB,Semi-selective,3,75.1,3,11183,selectivity,88897
MAP4K5,CHEMBL288441,BOSUTINIB,Most selective,4,0.4,3,11183,clinical,90932
MAP4K5,CHEMBL1421,DASATINIB,Semi-selective,4,37.7,4,11183,clinical,96483
MAP4K1,CHEMBL522892,DOVITINIB,Semi-selective,3,44,3,11184,selectivity,74010
MAP4K1,CHEMBL477772,PAZOPANIB,Poly-selective,4,750,3,11184,clinical,81652
MAP4K1,CHEMBL535,SUNITINIB,Semi-selective,4,16,4,11184,clinical,81903
MAP4K1,CHEMBL601719,CRIZOTINIB,Poly-selective,4,521,2,11184,clinical,87732
MAP4K1,CHEMBL288441,BOSUTINIB,Poly-selective,4,216,2,11184,clinical,90932
MAP4K1,CHEMBL1721885,SU-014813,Semi-selective,2,15,3,11184,selectivity,94104
MAP4K1,CHEMBL1421,DASATINIB,Other,4,980,3,11184,clinical,96483
MAP4K1,CHEMBL3301622,GILTERITINIB,Unknown,4,108,1,11184,clinical,101355
MAP4K1,CHEMBL1171837,PONATINIB,Unknown,4,769,1,11184,clinical,101419
CHEK2,CHEMBL535,SUNITINIB,Semi-selective,4,9.28,4,11200,selectivity,81903
CHEK2,CHEMBL939,GEFITINIB,Poly-selective,4,631,3,11200,clinical,85883
CHEK2,CHEMBL288441,BOSUTINIB,Unknown,4,120,1,11200,clinical,90932
CHEK2,CHEMBL180022,NERATINIB,Unknown,4,850,1,11200,clinical,103791
IRAK3,CHEMBL477772,PAZOPANIB,Poly-selective,4,800,3,11213,clinical,81652
IRAK3,CHEMBL535,SUNITINIB,Other,4,940,4,11213,clinical,81903
IRAK3,CHEMBL601719,CRIZOTINIB,Poly-selective,4,179,2,11213,clinical,87732
IRAK3,CHEMBL475251,R-406,Semi-selective,2,19,2,11213,selectivity,92183
IRAK3,CHEMBL1287853,FEDRATINIB,Poly-selective,4,444,2,11213,clinical,97675
IRAK3,CHEMBL608533,MIDOSTAURIN,Poly-selective,4,180,4,11213,clinical,98595
IRAK3,CHEMBL3301622,GILTERITINIB,Unknown,4,7,1,11213,clinical,101355
STK38,CHEMBL535,SUNITINIB,Other,4,410,2,11329,clinical,81903
Abl1,CHEMBL1336,SORAFENIB,Unknown,4,226,1,11350,clinical,83706
Abl1,CHEMBL941,IMATINIB,Unknown,4,10.8,1,11350,clinical,96316
Blk,CHEMBL288441,BOSUTINIB,Unknown,4,7.3,1,12143,clinical,90932
Blk,CHEMBL1421,DASATINIB,Unknown,4,8,1,12143,clinical,96483
Jak1,CHEMBL21156,Pyridone 6,Semi-selective,0,15,2,16451,selectivity,167524
Kdr,CHEMBL502835,NINTEDANIB,Unknown,4,13,1,16542,clinical,97329
Lck,CHEMBL1421,DASATINIB,Unknown,4,0.064,1,16818,clinical,96483
Pak1,CHEMBL343448,ROMIDEPSIN,Unknown,4,1,1,18479,clinical,94756
Pdgfra,CHEMBL941,IMATINIB,Unknown,4,300,1,18595,clinical,96316
Pdgfrb,CHEMBL941,IMATINIB,Unknown,4,300,1,18596,clinical,96316
AAK1,CHEMBL1789941,RUXOLITINIB,Poly-selective,4,428,2,22848,clinical,66153
AAK1,CHEMBL2105759,BARICITINIB,Unknown,4,46,1,22848,clinical,76528
AAK1,CHEMBL535,SUNITINIB,Semi-selective,4,11,5,22848,selectivity,81903
AAK1,CHEMBL3301610,ABEMACICLIB,Other,4,102,1,22848,clinical,94539
AAK1,CHEMBL1287853,FEDRATINIB,Poly-selective,4,116,2,22848,clinical,97675
AAK1,CHEMBL608533,MIDOSTAURIN,Semi-selective,4,48,4,22848,selectivity,98595
AAK1,CHEMBL3301622,GILTERITINIB,Unknown,4,25,1,22848,clinical,101355
MAST1,CHEMBL1789941,RUXOLITINIB,Unknown,4,520,1,22983,clinical,66153
MAST1,CHEMBL535,SUNITINIB,Other,4,200,2,22983,clinical,81903
MAST1,CHEMBL288441,BOSUTINIB,Other,4,350,1,22983,clinical,90932
STK38L,CHEMBL535,SUNITINIB,Other,4,970,5,23012,clinical,81903
TNIK,CHEMBL1289926,AXITINIB,Poly-selective,4,578,2,23043,clinical,72090
TNIK,CHEMBL522892,DOVITINIB,Semi-selective,3,16,7,23043,selectivity,74010
TNIK,CHEMBL477772,PAZOPANIB,Poly-selective,4,310,3,23043,clinical,81652
TNIK,CHEMBL535,SUNITINIB,Poly-selective,4,25,7,23043,clinical,81903
TNIK,CHEMBL1289601,LENVATINIB,Unknown,4,565,1,23043,clinical,85688
TNIK,CHEMBL288441,BOSUTINIB,Semi-selective,4,25,2,23043,selectivity,90932
TNIK,CHEMBL502835,NINTEDANIB,Other,4,322,2,23043,clinical,97329
TNIK,CHEMBL1171837,PONATINIB,Unknown,4,385,1,23043,clinical,101419
CDK19,CHEMBL3408213,CCT251545,Unknown,0,6,1,23097,expert_opinion,63941
CDK19,CHEMBL223360,LINIFANIB,Semi-selective,3,74,8,23097,selectivity,71954
CDK19,CHEMBL1336,SORAFENIB,Poly-selective,4,239,4,23097,clinical,83706
SIK2,CHEMBL535,SUNITINIB,Other,4,580,5,23235,clinical,81903
SIK2,CHEMBL24828,VANDETANIB,Poly-selective,4,430,3,23235,clinical,82962
SIK2,CHEMBL939,GEFITINIB,Poly-selective,4,316,5,23235,clinical,85883
SIK2,CHEMBL2028663,DABRAFENIB,Unknown,4,649,1,23235,clinical,86423
SIK2,CHEMBL288441,BOSUTINIB,Poly-selective,4,73.2,2,23235,clinical,90932
SIK2,CHEMBL1421,DASATINIB,Semi-selective,4,5,4,23235,selectivity,96483
SIK2,CHEMBL502835,NINTEDANIB,Poly-selective,4,162,2,23235,clinical,97329
SIK2,CHEMBL1287853,FEDRATINIB,Poly-selective,4,326,2,23235,clinical,97675
SIK2,CHEMBL608533,MIDOSTAURIN,Poly-selective,4,560,4,23235,clinical,98595
SIK3,CHEMBL288441,BOSUTINIB,Poly-selective,4,88,2,23387,clinical,90932
BRD4,CHEMBL408513,BELINOSTAT,Other,4,27,1,23476,clinical,29822
BRD4,CHEMBL2179387,PFI-1,Unknown,0,220,7,23476,expert_opinion,50343
BRD4,CHEMBL483254,PANOBINOSTAT,Other,4,5,1,23476,clinical,62397
BRD4,CHEMBL1957266,(-)-JQ1,Unknown,0,33,56,23476,expert_opinion,84708
BRD4,CHEMBL343448,ROMIDEPSIN,Other,4,36,1,23476,clinical,94756
BRD4,CHEMBL1287853,FEDRATINIB,Poly-selective,4,196,2,23476,clinical,97675
DAPK2,CHEMBL1789941,RUXOLITINIB,Unknown,4,97,1,23604,clinical,66153
DAPK2,CHEMBL1287853,FEDRATINIB,Unknown,4,29,1,23604,clinical,97675
DAPK2,CHEMBL608533,MIDOSTAURIN,Other,4,890,3,23604,clinical,98595
TSSK2,CHEMBL535,SUNITINIB,Other,4,631,1,23617,clinical,81903
TSSK2,CHEMBL601719,CRIZOTINIB,Unknown,4,631,1,23617,clinical,87732
SGK3,CHEMBL535,SUNITINIB,Other,4,220,1,23678,clinical,81903
PRKD3,CHEMBL1863513,INGENOL MEBUTATE,Unknown,4,72.5,1,23683,clinical,79298
PRKD3,CHEMBL535,SUNITINIB,Other,4,280,5,23683,clinical,81903
PRKD3,CHEMBL2028663,DABRAFENIB,Unknown,4,120,1,23683,clinical,86423
PRKD3,CHEMBL601719,CRIZOTINIB,Poly-selective,4,510,5,23683,clinical,87732
Dyrk1a,CHEMBL269538,HARMINE,Semi-selective,0,31.5,3,25255,selectivity,16241
DSTYK,CHEMBL601719,CRIZOTINIB,Unknown,4,450,1,25778,clinical,87732
DSTYK,CHEMBL288441,BOSUTINIB,Other,4,380,1,25778,clinical,90932
PRKD2,CHEMBL535,SUNITINIB,Other,4,380,5,25865,clinical,81903
PRKD2,CHEMBL2028663,DABRAFENIB,Unknown,4,34,1,25865,clinical,86423
ULK3,CHEMBL3301622,GILTERITINIB,Unknown,4,6,1,25989,clinical,101355
LATS2,CHEMBL535,SUNITINIB,Other,4,460,3,26524,clinical,81903
LATS2,CHEMBL603469,LESTAURTINIB,Semi-selective,3,1,2,26524,selectivity,84762
LATS2,CHEMBL502835,NINTEDANIB,Other,4,380,1,26524,clinical,97329
SRPK3,CHEMBL502835,NINTEDANIB,Unknown,4,12,1,26576,clinical,97329
SRPK3,CHEMBL1287853,FEDRATINIB,Unknown,4,170,1,26576,clinical,97675
EIF2AK1,CHEMBL2105759,BARICITINIB,Unknown,4,335,1,27102,clinical,76528
EIF2AK1,CHEMBL2028663,DABRAFENIB,Unknown,4,949,1,27102,clinical,86423
STK36,CHEMBL288441,BOSUTINIB,Other,4,570,1,27148,clinical,90932
STK36,CHEMBL1421,DASATINIB,Poly-selective,4,210,2,27148,clinical,96483
STK36,CHEMBL1287853,FEDRATINIB,Unknown,4,870,1,27148,clinical,97675
RPS6KA6,CHEMBL1789941,RUXOLITINIB,Poly-selective,4,775,3,27330,clinical,66153
RPS6KA6,CHEMBL24828,VANDETANIB,Poly-selective,4,240,5,27330,clinical,82962
STK39,CHEMBL502835,NINTEDANIB,Other,4,520,1,27347,clinical,97329
HIPK2,CHEMBL502835,NINTEDANIB,Other,4,790,1,28996,clinical,97329
HIPK2,CHEMBL1982660,A 1070722,Semi-selective,0,50.1,2,28996,selectivity,1086103
TBK1,CHEMBL535,SUNITINIB,Poly-selective,4,120,4,29110,clinical,81903
TBK1,CHEMBL288441,BOSUTINIB,Other,4,360,3,29110,clinical,90932
TBK1,CHEMBL1287853,FEDRATINIB,Poly-selective,4,626,2,29110,clinical,97675
TBK1,CHEMBL608533,MIDOSTAURIN,Semi-selective,4,9.3,3,29110,selectivity,98595
TBK1,CHEMBL1983111,PF-03814735,Semi-selective,0,28.9,2,29110,selectivity,136695
HUNK,CHEMBL535,SUNITINIB,Other,4,500,2,30811,clinical,81903
MINK1,CHEMBL1289926,AXITINIB,Poly-selective,4,439,2,50488,clinical,72090
MINK1,CHEMBL535,SUNITINIB,Poly-selective,4,29,3,50488,clinical,81903
MINK1,CHEMBL288441,BOSUTINIB,Semi-selective,4,7.9,2,50488,selectivity,90932
MINK1,CHEMBL1421,DASATINIB,Poly-selective,4,320,3,50488,clinical,96483
MINK1,CHEMBL502835,NINTEDANIB,Other,4,769,2,50488,clinical,97329
MINK1,CHEMBL608533,MIDOSTAURIN,Poly-selective,4,170,2,50488,clinical,98595
MINK1,CHEMBL180022,NERATINIB,Unknown,4,29,1,50488,clinical,103791
TNNI3K,CHEMBL553,ERLOTINIB,Poly-selective,4,570,2,51086,clinical,55022
TNNI3K,CHEMBL428690,ALVOCIDIB,Semi-selective,3,55,2,51086,selectivity,78621
TNNI3K,CHEMBL1336,SORAFENIB,Poly-selective,4,280,3,51086,clinical,83706
TNNI3K,CHEMBL601719,CRIZOTINIB,Unknown,4,110,1,51086,clinical,87732
TNNI3K,CHEMBL288441,BOSUTINIB,Unknown,4,170,1,51086,clinical,90932
TNNI3K,CHEMBL1421,DASATINIB,Semi-selective,4,11,2,51086,selectivity,96483
TNNI3K,CHEMBL255863,NILOTINIB,Unknown,4,360,1,51086,clinical,100755
IRAK4,CHEMBL535,SUNITINIB,Other,4,533,3,51135,clinical,81903
IRAK4,CHEMBL939,GEFITINIB,Poly-selective,4,885,4,51135,clinical,85883
IRAK4,CHEMBL288441,BOSUTINIB,Other,4,467,3,51135,clinical,90932
TAOK3,CHEMBL535,SUNITINIB,Other,4,210,3,51347,clinical,81903
NLK,CHEMBL10,SB-203580,Semi-selective,0,25,2,51701,selectivity,35773
NLK,CHEMBL1336,SORAFENIB,Poly-selective,4,640,4,51701,clinical,83706
NLK,CHEMBL1421,DASATINIB,Poly-selective,4,259,3,51701,clinical,96483
NLK,CHEMBL3301612,ENCORAFENIB,Unknown,4,732,1,51701,clinical,98319
STK26,CHEMBL535,SUNITINIB,Other,4,340,4,51765,clinical,81903
STK26,CHEMBL502835,NINTEDANIB,Other,4,717,2,51765,clinical,97329
MAP3K20,CHEMBL2028663,DABRAFENIB,Unknown,4,184,1,51776,clinical,86423
MAP3K20,CHEMBL1229517,VEMURAFENIB,Unknown,4,316,1,51776,clinical,88284
MAP3K20,CHEMBL1946170,REGORAFENIB,Unknown,4,274,1,51776,clinical,89597
MAP3K20,CHEMBL288441,BOSUTINIB,Other,4,363,2,51776,clinical,90932
MAP3K20,CHEMBL1421,DASATINIB,Semi-selective,4,45,4,51776,clinical,96483
MAP3K20,CHEMBL3301612,ENCORAFENIB,Unknown,4,785,1,51776,clinical,98319
MAP3K20,CHEMBL255863,NILOTINIB,Poly-selective,4,271,2,51776,clinical,100755
MAP3K20,CHEMBL1171837,PONATINIB,Unknown,4,41,1,51776,clinical,101419
CSNK1G1,CHEMBL535,SUNITINIB,Other,4,930,5,53944,clinical,81903
RIPK4,CHEMBL24828,VANDETANIB,Unknown,4,620,1,54101,clinical,82962
RIPK4,CHEMBL502835,NINTEDANIB,Other,4,440,1,54101,clinical,97329
SNRK,CHEMBL535,SUNITINIB,Other,4,640,1,54861,clinical,81903
SNRK,CHEMBL1287853,FEDRATINIB,Unknown,4,230,1,54861,clinical,97675
BMP2K,CHEMBL1908397,KW-2449,Semi-selective,1,18.4,2,55589,selectivity,47247
BMP2K,CHEMBL2105759,BARICITINIB,Unknown,4,216,1,55589,clinical,76528
BMP2K,CHEMBL535,SUNITINIB,Semi-selective,4,5.5,6,55589,selectivity,81903
BMP2K,CHEMBL288441,BOSUTINIB,Other,4,480,2,55589,clinical,90932
BMP2K,CHEMBL502835,NINTEDANIB,Other,4,654,2,55589,clinical,97329
BMP2K,CHEMBL1287853,FEDRATINIB,Poly-selective,4,154,2,55589,clinical,97675
BMP2K,CHEMBL608533,MIDOSTAURIN,Poly-selective,4,220,4,55589,clinical,98595
BMP2K,CHEMBL3301622,GILTERITINIB,Unknown,4,46,1,55589,clinical,101355
RIOK2,CHEMBL477772,PAZOPANIB,Unknown,4,610,1,55781,clinical,81652
Stk3,CHEMBL535,SUNITINIB,Unknown,4,160,1,56274,clinical,81903
CAMK1D,CHEMBL535,SUNITINIB,Other,4,510,5,57118,clinical,81903
CAMK1D,CHEMBL288441,BOSUTINIB,Poly-selective,4,206,2,57118,clinical,90932
CAMK1D,CHEMBL1287853,FEDRATINIB,Unknown,4,460,1,57118,clinical,97675
CAMK1D,CHEMBL608533,MIDOSTAURIN,Poly-selective,4,670,3,57118,clinical,98595
PAK5,CHEMBL535,SUNITINIB,Other,4,605,4,57144,clinical,81903
CAMK1G,CHEMBL535,SUNITINIB,Other,4,440,3,57172,clinical,81903
CAMK1G,CHEMBL502835,NINTEDANIB,Unknown,4,260,1,57172,clinical,97329
CLK4,CHEMBL1789941,RUXOLITINIB,Poly-selective,4,316,5,57396,clinical,66153
CLK4,CHEMBL535,SUNITINIB,Poly-selective,4,29,8,57396,clinical,81903
CLK4,CHEMBL189963,PALBOCICLIB,Other,4,20,3,57396,clinical,91464
CLK4,CHEMBL3301610,ABEMACICLIB,Other,4,13,1,57396,clinical,94539
CLK4,CHEMBL608533,MIDOSTAURIN,Poly-selective,4,410,4,57396,clinical,98595
CLK4,CHEMBL1982660,A 1070722,Semi-selective,0,25.1,2,57396,selectivity,1086103
TAOK1,CHEMBL477772,PAZOPANIB,Poly-selective,4,517,3,57551,clinical,81652
TAOK1,CHEMBL535,SUNITINIB,Other,4,890,5,57551,clinical,81903
TAOK1,CHEMBL1336,SORAFENIB,Poly-selective,4,540,5,57551,clinical,83706
TAOK1,CHEMBL601719,CRIZOTINIB,Poly-selective,4,200,5,57551,clinical,87732
TAOK1,CHEMBL3301610,ABEMACICLIB,Other,4,107,1,57551,clinical,94539
MARK4,CHEMBL608533,MIDOSTAURIN,Poly-selective,4,370,4,57787,clinical,98595
STK33,CHEMBL535,SUNITINIB,Semi-selective,4,17,3,65975,selectivity,81903
STK33,CHEMBL288441,BOSUTINIB,Unknown,4,37,1,65975,clinical,90932
STK33,CHEMBL1287853,FEDRATINIB,Unknown,4,220,1,65975,clinical,97675
STK33,CHEMBL180022,NERATINIB,Unknown,4,940,1,65975,clinical,103791
Ulk3,CHEMBL553,ERLOTINIB,Unknown,4,630,1,71742,clinical,55022
Ulk3,CHEMBL535,SUNITINIB,Unknown,4,110,1,71742,clinical,81903
NEK11,CHEMBL288441,BOSUTINIB,Other,4,650,1,79858,clinical,90932
NEK11,CHEMBL1421,DASATINIB,Other,4,470,1,79858,clinical,96483
COQ8B,CHEMBL1287853,FEDRATINIB,Unknown,4,300,1,79934,clinical,97675
MAP3K19,CHEMBL553,ERLOTINIB,Unknown,4,25,1,80122,clinical,55022
MAP3K19,CHEMBL1789941,RUXOLITINIB,Unknown,4,270,1,80122,clinical,66153
MAP3K19,CHEMBL1289926,AXITINIB,Unknown,4,270,1,80122,clinical,72090
MAP3K19,CHEMBL477772,PAZOPANIB,Unknown,4,940,1,80122,clinical,81652
MAP3K19,CHEMBL535,SUNITINIB,Semi-selective,4,17,3,80122,clinical,81903
MAP3K19,CHEMBL24828,VANDETANIB,Unknown,4,980,1,80122,clinical,82962
MAP3K19,CHEMBL1336,SORAFENIB,Semi-selective,4,99,2,80122,selectivity,83706
MAP3K19,CHEMBL603469,LESTAURTINIB,Semi-selective,3,0.382,3,80122,selectivity,84762
MAP3K19,CHEMBL939,GEFITINIB,Unknown,4,240,1,80122,clinical,85883
MAP3K19,CHEMBL601719,CRIZOTINIB,Unknown,4,980,1,80122,clinical,87732
MAP3K19,CHEMBL288441,BOSUTINIB,Unknown,4,16,1,80122,clinical,90932
MAP3K19,CHEMBL1421,DASATINIB,Unknown,4,79,1,80122,clinical,96483
MAP3K19,CHEMBL502835,NINTEDANIB,Unknown,4,5.2,1,80122,clinical,97329
MAP3K19,CHEMBL1287853,FEDRATINIB,Unknown,4,19,1,80122,clinical,97675
MAP3K19,CHEMBL608533,MIDOSTAURIN,Semi-selective,4,15,2,80122,clinical,98595
MAP3K19,CHEMBL180022,NERATINIB,Unknown,4,16,1,80122,clinical,103791
NUAK2,CHEMBL1789941,RUXOLITINIB,Unknown,4,320,1,81788,clinical,66153
NUAK2,CHEMBL535,SUNITINIB,Poly-selective,4,150,4,81788,clinical,81903
NUAK2,CHEMBL603469,LESTAURTINIB,Semi-selective,3,1,3,81788,selectivity,84762
NUAK2,CHEMBL608533,MIDOSTAURIN,Semi-selective,4,63,4,81788,clinical,98595
RIOK1,CHEMBL502835,NINTEDANIB,Unknown,4,23,1,83732,clinical,97329
RIOK1,CHEMBL1287853,FEDRATINIB,Unknown,4,100,1,83732,clinical,97675
TSSK1B,CHEMBL2403108,CERITINIB,Unknown,4,23,1,83942,clinical,100141
CAMKK1,CHEMBL428690,ALVOCIDIB,Semi-selective,3,64,4,84254,selectivity,78621
CAMKK1,CHEMBL535,SUNITINIB,Other,4,420,4,84254,clinical,81903
CAMKK1,CHEMBL388978,STAUROSPORINE,Semi-selective,0,0.039,3,84254,selectivity,90319
CAMKK1,CHEMBL502835,NINTEDANIB,Other,4,630,1,84254,clinical,97329
CAMKK1,CHEMBL608533,MIDOSTAURIN,Poly-selective,4,130,3,84254,clinical,98595
MYLK2,CHEMBL553,ERLOTINIB,Poly-selective,4,970,2,85366,clinical,55022
MYLK2,CHEMBL572878,TOZASERTIB,Semi-selective,2,43,2,85366,selectivity,89595
DCLK3,CHEMBL1789941,RUXOLITINIB,Unknown,4,260,1,85443,clinical,66153
DCLK3,CHEMBL535,SUNITINIB,Poly-selective,4,110,3,85443,clinical,81903
DCLK3,CHEMBL502835,NINTEDANIB,Other,4,770,1,85443,clinical,97329
DCLK3,CHEMBL1287853,FEDRATINIB,Unknown,4,13,1,85443,clinical,97675
NEK9,CHEMBL2028663,DABRAFENIB,Unknown,4,53,1,91754,clinical,86423
NEK9,CHEMBL2103830,FOSTAMATINIB,Unknown,4,41,1,91754,clinical,102458
MYLK3,CHEMBL572878,TOZASERTIB,Semi-selective,2,15,2,91807,selectivity,89595
MYLK3,CHEMBL1721885,SU-014813,Semi-selective,2,25.5,2,91807,selectivity,94104
Braf,CHEMBL553,ERLOTINIB,Semi-selective,4,45,2,109880,selectivity,55022
Braf,CHEMBL1336,SORAFENIB,Unknown,4,130,1,109880,clinical,83706
Braf,CHEMBL1229517,VEMURAFENIB,Unknown,4,30,1,109880,clinical,88284
LRRK2,CHEMBL1789941,RUXOLITINIB,Semi-selective,4,87.4,4,120892,selectivity,66153
LRRK2,CHEMBL1289926,AXITINIB,Poly-selective,4,470,3,120892,clinical,72090
LRRK2,CHEMBL221959,TOFACITINIB,Poly-selective,4,375,3,120892,clinical,78036
LRRK2,CHEMBL535,SUNITINIB,Poly-selective,4,28,5,120892,clinical,81903
LRRK2,CHEMBL288441,BOSUTINIB,Other,4,582,2,120892,clinical,90932
LRRK2,CHEMBL502835,NINTEDANIB,Poly-selective,4,39.2,2,120892,clinical,97329
LRRK2,CHEMBL1287853,FEDRATINIB,Poly-selective,4,902,2,120892,clinical,97675
LRRK2,CHEMBL608533,MIDOSTAURIN,Poly-selective,4,278,2,120892,clinical,98595
LRRK2,CHEMBL509032,TAE-684,Semi-selective,0,0.995,2,120892,selectivity,102509
CSNK1A1L,CHEMBL535,SUNITINIB,Other,4,550,2,122011,clinical,81903
GRK7,CHEMBL1789941,RUXOLITINIB,Unknown,4,540,1,131890,clinical,66153
GRK7,CHEMBL608533,MIDOSTAURIN,Semi-selective,4,48,2,131890,selectivity,98595
STK35,CHEMBL24828,VANDETANIB,Unknown,4,56,1,140901,clinical,82962
STK35,CHEMBL601719,CRIZOTINIB,Unknown,4,610,1,140901,clinical,87732
STK35,CHEMBL288441,BOSUTINIB,Unknown,4,2,1,140901,clinical,90932
STK35,CHEMBL1421,DASATINIB,Other,4,770,1,140901,clinical,96483
STK35,CHEMBL502835,NINTEDANIB,Other,4,810,1,140901,clinical,97329
HIPK4,CHEMBL535,SUNITINIB,Poly-selective,4,160,3,147746,clinical,81903
HIPK4,CHEMBL939,GEFITINIB,Poly-selective,4,784,3,147746,clinical,85883
HIPK4,CHEMBL288441,BOSUTINIB,Unknown,4,130,1,147746,clinical,90932
HIPK4,CHEMBL1287853,FEDRATINIB,Unknown,4,220,1,147746,clinical,97675
HIPK4,CHEMBL608533,MIDOSTAURIN,Other,4,950,2,147746,clinical,98595
HIPK4,CHEMBL1173655,AFATINIB,Unknown,4,360,1,147746,clinical,102013
SIK1,CHEMBL288441,BOSUTINIB,Unknown,4,30,1,150094,clinical,90932
SIK1,CHEMBL1421,DASATINIB,Semi-selective,4,3.9,2,150094,selectivity,96483
SIK1,CHEMBL502835,NINTEDANIB,Other,4,670,1,150094,clinical,97329
SIK1,CHEMBL1287853,FEDRATINIB,Unknown,4,39,1,150094,clinical,97675
SIK1,CHEMBL608533,MIDOSTAURIN,Poly-selective,4,160,3,150094,clinical,98595
SIK1,CHEMBL180022,NERATINIB,Unknown,4,220,1,150094,clinical,103791
DCLK2,CHEMBL1789941,RUXOLITINIB,Unknown,4,760,1,166614,clinical,66153
DCLK2,CHEMBL601719,CRIZOTINIB,Unknown,4,370,1,166614,clinical,87732
DCLK2,CHEMBL1287853,FEDRATINIB,Unknown,4,870,1,166614,clinical,97675
NIM1K,CHEMBL535,SUNITINIB,Other,4,850,2,167359,clinical,81903
HIPK1,CHEMBL288441,BOSUTINIB,Other,4,520,1,204851,clinical,90932
HIPK1,CHEMBL1287853,FEDRATINIB,Unknown,4,860,1,204851,clinical,97675
MAPK15,CHEMBL1336,SORAFENIB,Semi-selective,4,46,4,225689,selectivity,83706
MAPK15,CHEMBL3301622,GILTERITINIB,Unknown,4,263,1,225689,clinical,101355
ANKK1,CHEMBL1789941,RUXOLITINIB,Unknown,4,390,1,255239,clinical,66153
ANKK1,CHEMBL522892,DOVITINIB,Semi-selective,3,79,2,255239,selectivity,74010
ANKK1,CHEMBL535,SUNITINIB,Other,4,310,3,255239,clinical,81903
ANKK1,CHEMBL601719,CRIZOTINIB,Unknown,4,780,1,255239,clinical,87732
CSNK2A3,CHEMBL58,MITOXANTRONE,Unknown,4,660,1,283106,clinical,34958
EPHA6,CHEMBL553,ERLOTINIB,Poly-selective,4,440,4,285220,clinical,55022
EPHA6,CHEMBL535,SUNITINIB,Other,4,960,4,285220,clinical,81903
EPHA6,CHEMBL939,GEFITINIB,Poly-selective,4,590,3,285220,clinical,85883
EPHA6,CHEMBL601719,CRIZOTINIB,Unknown,4,65,1,285220,clinical,87732
EPHA6,CHEMBL502835,NINTEDANIB,Other,4,940,1,285220,clinical,97329
EPHA6,CHEMBL255863,NILOTINIB,Unknown,4,640,1,285220,clinical,100755
EPHA6,CHEMBL1173655,AFATINIB,Unknown,4,340,1,285220,clinical,102013
MYLK4,CHEMBL522892,DOVITINIB,Semi-selective,3,80,2,340156,selectivity,74010
MYLK4,CHEMBL535,SUNITINIB,Semi-selective,4,14.8,4,340156,clinical,81903
MYLK4,CHEMBL1721885,SU-014813,Semi-selective,2,32,2,340156,selectivity,94104
MYLK4,CHEMBL502835,NINTEDANIB,Other,4,440,1,340156,clinical,97329
MYLK4,CHEMBL1287853,FEDRATINIB,Unknown,4,130,1,340156,clinical,97675
MYLK4,CHEMBL608533,MIDOSTAURIN,Poly-selective,4,640,3,340156,clinical,98595
NEK5,CHEMBL1287853,FEDRATINIB,Unknown,4,570,1,341676,clinical,97675
SBK1,CHEMBL535,SUNITINIB,Other,4,200,1,388228,clinical,81903
SBK1,CHEMBL939,GEFITINIB,Unknown,4,560,1,388228,clinical,85883
SBK1,CHEMBL502835,NINTEDANIB,Unknown,4,110,1,388228,clinical,97329
SBK1,CHEMBL1287853,FEDRATINIB,Unknown,4,790,1,388228,clinical,97675
MAP3K15,CHEMBL603469,LESTAURTINIB,Semi-selective,3,3.4,2,389840,selectivity,84762
PIM3,CHEMBL608533,MIDOSTAURIN,Poly-selective,4,560,3,415116,clinical,98595
